aggregatable,aiPredictionField,autoNumber,byteLength,calculated,calculatedFormula,cascadeDelete,caseSensitive,compoundFieldName,controllerName,createable,custom,defaultValue,defaultValueFormula,defaultedOnCreate,dependentPicklist,deprecatedAndHidden,digits,displayLocationInDecimal,encrypted,externalId,extraTypeInfo,filterable,filteredLookupInfo,formulaTreatNullNumberAsZero,groupable,highScaleNumber,htmlFormatted,idLookup,inlineHelpText,label,length,mask,maskType,name,nameField,namePointing,nillable,permissionable,picklistValues,polymorphicForeignKey,precision,queryByDistance,referenceTargetField,referenceTo,relationshipName,relationshipOrder,restrictedDelete,restrictedPicklist,scale,searchPrefilterable,soapType,sortable,type,unique,updateable,writeRequiresMasterRead
True,False,False,0,True,,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,2022 Profit Lost,0,,,X2022_Profit_Lost__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
True,False,False,0,True,,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,2023 Profit Lost,0,,,X2023_Profit_Lost__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
True,False,False,765,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,Facebook Page,255,,,Facebook_Page__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,url,False,True,False
True,False,False,765,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,Instagram Page,255,,,Instagram_Page__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,url,False,True,False
True,False,False,0,True,,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,# of tax exempt forms uploaded,0,,,of_tax_exempt_forms_uploaded__c,False,False,True,True,[],False,18,False,,[],,,False,False,0,False,xsd:double,True,double,False,False,False
True,False,False,765,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,Entity Use Code,255,,,Entity_Use_Code__c,False,False,True,True,"[OrderedDict({'active': True, 'defaultValue': False, 'label': 'A', 'validFor': None, 'value': 'A'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'B', 'validFor': None, 'value': 'B'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'C', 'validFor': None, 'value': 'C'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'D', 'validFor': None, 'value': 'D'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'E', 'validFor': None, 'value': 'E'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'F', 'validFor': None, 'value': 'F'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'G', 'validFor': None, 'value': 'G'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'H', 'validFor': None, 'value': 'H'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'I', 'validFor': None, 'value': 'I'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'J', 'validFor': None, 'value': 'J'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'K', 'validFor': None, 'value': 'K'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'L', 'validFor': None, 'value': 'L'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'N', 'validFor': None, 'value': 'N'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'P', 'validFor': None, 'value': 'P'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Q', 'validFor': None, 'value': 'Q'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'R', 'validFor': None, 'value': 'R'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'MED1', 'validFor': None, 'value': 'MED1'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'MED2', 'validFor': None, 'value': 'MED2'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Out of State', 'validFor': None, 'value': 'Out of State'})]",False,0,False,,[],,,False,True,0,False,xsd:string,True,picklist,False,True,False
True,False,False,0,True,"IF( Days_Since_Last_Activity_All__c <= 21, 
1, 
0)",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,Talked To in Last 21,0,,,Talked_To_in_Last_21__c,False,False,True,True,[],False,18,False,,[],,,False,False,0,False,xsd:double,True,double,False,False,False
True,False,False,0,True,"IF(
YEAR(DATEVALUE(Date_of_Last_Opp__c)) - YEAR(DATEVALUE(CreatedDate)) = 0, 
1, 
YEAR(DATEVALUE(Date_of_Last_Opp__c)) - YEAR(DATEVALUE(CreatedDate))
)",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,# of Years Account is active,0,,,of_Years_Account_is_active__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,double,False,False,False
True,False,False,0,True,Opps_Closed_Won__c  /  of_Years_Account_is_active__c,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,AVG # of Transactions Per Year,0,,,AVG_of_Transactions_Per_Year__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,double,False,False,False
False,False,False,0,False,,False,False,,,True,True,False,,True,False,False,0,False,False,False,,True,,False,True,False,False,False,,Allow Priority Staging,0,,,Allow_Priority_Staging__c,False,False,False,True,[],False,0,False,,[],,,False,False,0,False,xsd:boolean,True,boolean,False,True,False
True,False,False,0,True,Date_of_Last_Opp__c  -  CreatedDate,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,Account Lifespan,0,,,Account_Lifespan__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,double,False,False,False
True,False,False,0,True,,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,Sales TTM 4-30-24,0,,,Sales_TTM_4_30_24__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
True,False,False,0,True,"IF(OR(AVG_Sale_Amount__c = Null, AVG_of_Transactions_Per_Year__c = Null),
0,
AVG_Sale_Amount__c  *  AVG_of_Transactions_Per_Year__c)",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,Customer Value,0,,,Customer_Value__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
True,False,False,0,True,"IF( Customer_Value__c  = 0,
0,
(Customer_Value__c  / 365) * 1737)",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,Lifetime Customer Value,0,,,Lifetime_Customer_Value__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
True,False,False,765,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,marketing_campaign,255,,,marketing_campaign__c,False,False,True,True,"[OrderedDict({'active': True, 'defaultValue': False, 'label': 'Google Ads Feb23', 'validFor': None, 'value': 'Google Ads Feb23'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Google Ads Mar23', 'validFor': None, 'value': 'Google Ads Mar23'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Facebook Mar23', 'validFor': None, 'value': 'Facebook Mar23'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Google Ads Apr23', 'validFor': None, 'value': 'Google Ads Apr23'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Facebook Apr23', 'validFor': None, 'value': 'Facebook Apr23'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Google Ads May23', 'validFor': None, 'value': 'Google Ads May23'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Facebook May23', 'validFor': None, 'value': 'Facebook May23'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Spanish Radio May23', 'validFor': None, 'value': 'Spanish Radio May23'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Facebook Jun23', 'validFor': None, 'value': 'Facebook Jun23'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Google Ads Jun23', 'validFor': None, 'value': 'Google Ads Jun23'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Spanish Radio Jun23', 'validFor': None, 'value': 'Spanish Radio Jun23'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Google Ads Jul23', 'validFor': None, 'value': 'Google Ads Jul23'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Facebook Jul23', 'validFor': None, 'value': 'Facebook Jul23'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Spanish Radio Jul23', 'validFor': None, 'value': 'Spanish Radio Jul23'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Google SEO Jul23', 'validFor': None, 'value': 'Google SEO Jul23'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Google Ads Aug23', 'validFor': None, 'value': 'Google Ads Aug23'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Google Ads Sep23', 'validFor': None, 'value': 'Google Ads Sep23'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Facebook Sep23', 'validFor': None, 'value': 'Facebook Sep23'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Google Ads Oct23', 'validFor': None, 'value': 'Google Ads Oct23'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Google Ads Nov23', 'validFor': None, 'value': 'Google Ads Nov23'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Google Ads Dec23', 'validFor': None, 'value': 'Google Ads Dec23'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Google Ads Jan24', 'validFor': None, 'value': 'Google Ads Jan24'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Google Ads Feb24', 'validFor': None, 'value': 'Google Ads Feb24'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Google Ads Mar24', 'validFor': None, 'value': 'Google Ads Mar24'})]",False,0,False,,[],,,False,True,0,False,xsd:string,True,picklist,False,True,False
True,False,False,18,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,Describe,18,,,rh2__Describe__c,False,False,True,True,[],False,0,False,,['rh2__PS_Describe__c'],rh2__Describe__r,,False,False,0,True,tns:ID,True,reference,False,True,False
True,False,False,0,True,,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,marketing LTV,0,,,marketing_LTV__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
True,False,False,0,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,Currency Test,0,,,rh2__testCurrency__c,False,False,True,True,[],False,16,False,,[],,,False,False,2,False,xsd:double,True,currency,False,True,False
True,False,False,0,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,roll up test,0,,,roll_up_test__c,False,False,True,True,[],False,17,False,,[],,,False,False,2,False,xsd:double,True,currency,False,True,False
True,False,False,0,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,rollup test2,0,,,rollup_test2__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,True,False
True,False,False,0,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,2024 Amount Closed PARTNER RU,0,,,X2024_Amount_Closed_PARTNER_RU__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,True,False
True,False,False,0,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,2024 Amount Closed RU,0,,,X2024_Amount_Closed_RU__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,True,False
True,False,False,0,True,X2024_Amount_Closed_PARTNER_RU__c  +  X2024_Amount_Closed_RU__c,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,2024 Amount Closed,0,,,X2024_Amount_Closed__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
True,False,False,0,True,,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,Profit TTM 4-30-24,0,,,Profit_TTM_4_30_24__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
True,False,False,0,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,Checks if any opps have follow up activity,# of opps with follow up calls,0,,,of_opps_with_follow_up_calls__c,False,False,True,True,[],False,6,False,,[],,,False,False,0,False,xsd:double,True,double,False,True,False
True,False,False,18,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,eTimbers Customer,18,,,eTimbers_Customer__c,False,False,True,True,[],False,0,False,,['Account'],eTimbers_Customer__r,,False,False,0,True,tns:ID,True,reference,False,True,False
True,False,False,0,True,,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,# Opps Sold TTM 4-30-24,0,,,Opps_Sold_TTM_4_30_24__c,False,False,True,True,[],False,18,False,,[],,,False,False,0,False,xsd:double,True,double,False,False,False
True,False,False,0,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,2022 Amount Sold PARTNER RU Helper,0,,,X2022_Amount_Sold_PARTNER_RU_Helper__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,True,False
True,False,False,300,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,External ID,100,,,External_ID__pc,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,True,False
True,False,False,240,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,Contact Test Customer Field,80,,,Contact_Test_Customer_Field__pc,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,True,False
False,False,False,0,False,,False,False,,,True,True,False,,True,False,False,0,False,False,False,,True,,False,True,False,False,False,,Opted Out by Constant Contact,0,,,CTCT2__Opted_Out_by_CTCT__pc,False,False,False,True,[],False,0,False,,[],,,False,False,0,False,xsd:boolean,True,boolean,False,True,False
True,False,False,0,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,Lead Score,0,,,Lead_Score__pc,False,False,True,True,[],False,6,False,,[],,,False,False,0,False,xsd:double,True,double,False,True,False
True,False,False,3900,True,"OwnerId 

& MID(""ABCDEFGHIJKLMNOPQRSTUVWXYZ012345"",(
IF(FIND(MID(OwnerId,1,1), ""ABCDEFGHIJKLMNOPQRSTUVWXYZ"")>0,1,0)
+IF(FIND(MID(OwnerId,2,1), ""ABCDEFGHIJKLMNOPQRSTUVWXYZ"") >0,2,0)
+IF(FIND(MID(OwnerId,3,1), ""ABCDEFGHIJKLMNOPQRSTUVWXYZ"")>0,4,0)
+IF(FIND(MID (OwnerId,4,1), ""ABCDEFGHIJKLMNOPQRSTUVWXYZ"")>0,8,0)
+IF (FIND(MID(OwnerId,5,1), ""ABCDEFGHIJKLMNOPQRSTUVWXYZ"")>0,16,0)
)+1,1)
& MID(""ABCDEFGHIJKLMNOPQRSTUVWXYZ012345"",(
IF(FIND(MID(OwnerId,6,1), ""ABCDEFGHIJKLMNOPQRSTUVWXYZ"") >0,1,0)
+IF(FIND(MID(OwnerId,7,1), ""ABCDEFGHIJKLMNOPQRSTUVWXYZ"")>0,2,0)
+IF(FIND(MID (OwnerId,8,1), ""ABCDEFGHIJKLMNOPQRSTUVWXYZ"")>0,4,0)
+IF (FIND(MID(OwnerId,9,1), ""ABCDEFGHIJKLMNOPQRSTUVWXYZ"")>0,8,0)
+IF(FIND(MID(OwnerId,10,1), ""ABCDEFGHIJKLMNOPQRSTUVWXYZ"") >0,16,0)
)+1,1)
& MID (""ABCDEFGHIJKLMNOPQRSTUVWXYZ012345"",(
IF(FIND(MID (OwnerId,11,1), ""ABCDEFGHIJKLMNOPQRSTUVWXYZ"")>0,1,0)
+IF(FIND(MID(OwnerId,12,1), ""ABCDEFGHIJKLMNOPQRSTUVWXYZ"")>0,2,0)
+IF(FIND(MID(OwnerId,13,1), ""ABCDEFGHIJKLMNOPQRSTUVWXYZ"") >0,4,0)
+IF(FIND(MID(OwnerId,14,1), ""ABCDEFGHIJKLMNOPQRSTUVWXYZ"")>0,8,0)
+IF(FIND(MID (OwnerId,15,1), ""ABCDEFGHIJKLMNOPQRSTUVWXYZ"")>0,16,0)
)+1,1)",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,Owner ID,1300,,,Owner_ID__pc,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,False,False
True,False,False,0,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,Test Description,Currency Test,0,,,rh2__Currency_Test__pc,False,False,True,True,[],False,18,False,,[],,,False,False,0,False,xsd:double,True,currency,False,True,False
True,False,False,18,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,Describe,18,,,rh2__Describe__pc,False,False,True,True,[],False,0,False,,['rh2__PS_Describe__c'],rh2__Describe__pr,,False,False,0,False,tns:ID,True,reference,False,True,False
True,False,False,0,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,Integer Test,0,,,rh2__Integer_Test__pc,False,False,True,True,[],False,3,False,,[],,,False,False,0,False,xsd:double,True,double,False,True,False
True,False,False,0,True,rh2__Currency_Test__pc,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,Formula Test,0,,,rh2__Formula_Test__pc,False,False,True,True,[],False,18,False,,[],,,False,False,0,False,xsd:double,True,currency,False,False,False
